Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
92.0,c1cn2c(n1)C(N1CCN(C3CCCCC3)CC1)CCC2,CCCCCC1(N2CCN(C3CCCCC3)CC2)CCCn2cc(C(=O)O)nc21,0.5,0.5,0.5,fine-tune predictive component_303
83.0,O=C(COc1ccccc1)Nc1ccccc1N1CCN(C2CCCC2)CC1,O=C(COc1ccc(Cl)cc1)Nc1cc(Cl)ccc1N1CCN(C2CCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_304
82.0,O=C(C(=O)N1CCN(C2CCCCC2)CC1)c1c[nH]c2ccccc12,COc1ccc2[nH]cc(C(=O)C(=O)N3CCN(C4CCCCC4)CC3)c2c1,0.5,0.5,0.5,fine-tune predictive component_305
82.0,O=C(c1ccccc1)N1CCC2CC1c1cc(N3CCN(C4COC4)CC3)ccc12,O=C(c1ccccc1Cl)N1CCC2CC1c1cc(N3CCN(C4COC4)CC3)ccc12,0.5,0.5,0.5,fine-tune predictive component_306
91.0,O=S(=O)(c1ccccc1)N1CCN(C2CC2)CC1,CCOC(=O)Nc1ccc(S(=O)(=O)N2CCN(C3CC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_307
93.0,N=c1nc2cc(OCCCN3CCCC3)ccc2c(N2CCC(N3CCN(C4CC4)CC3)CC2)[nH]1,C=CCN=c1nc2cc(OCCCN3CCCC3)c(OC)cc2c(N2CCC(N3CCN(C4CC4)CC3)CC2)[nH]1,0.5,0.5,0.5,fine-tune predictive component_308
92.0,O=c1c2ccccc2c2c[nH]c(=Nc3cccc(N4CCN(C5CC5)CC4)c3)nc2n1C1CC1,O=c1c2cc(O)c(F)cc2c2c[nH]c(=Nc3cccc(N4CCN(C5CC5)CC4)c3)nc2n1C1CC1,0.5,0.5,0.5,fine-tune predictive component_309
82.0,C1Cc2c(nc(N3CCN(C4CC4)CC3)nc2OC2CCNC2)CN1,CN(C)CC(=O)N1CCC(Oc2nc(N3CCN(C4CC4)CC3)nc3c2CCNC3)C1,0.5,0.5,0.5,fine-tune predictive component_310
82.0,C1CCC(N2CCN(C3CC3)CC2)CC1,CC1CCC(N2CCN(C3CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_311
93.0,O=C(NCC1(N2CCN(C3CCCC3)CC2)CCCCC1)c1ccccc1,CC(=O)c1ccc(C(=O)NCC2(N3CCN(C4CCCC4)CC3)CCCCC2)cc1,0.5,0.5,0.5,fine-tune predictive component_312
81.0,O=C(c1cncnc1)N1CCN(C2CCCC2)CC1,Cc1ncc(C(=O)N2CCN(C3CCCC3)CC2)c(C)n1,0.5,0.5,0.5,fine-tune predictive component_313
93.0,O=C1CCC(N2C(=O)C=CC2=O)C(=O)N1CN1CCN(C2CCCCC2)CC1,O=C1CCC(N2C(=O)C=CC2=O)C(=O)N1CN1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_314
86.0,O=C1NCN(c2ccccc2)C12CCN(C1CC(c3ccccc3)c3ccccc31)CC2,O=C1NCN(c2ccccc2)C12CCN(C1CC(c3ccc(F)cc3)c3cc(Cl)ccc31)CC2,0.5,0.5,0.5,fine-tune predictive component_315
85.0,S=C(Nc1ccccc1)N1CCN(C2CCCC2)CC1,Cc1ccc(C)c(NC(=S)N2CCN(C3CCCC3)CC2)c1,0.5,0.5,0.5,fine-tune predictive component_316
92.0,C1CCC2(CC1)OC1(CCC(N3CCN(C4=NCCS4)CC3)CC1)O2,CC1(C)CN=C(N2CCN(C3CCC4(CC3)OC3(CCCCC3)O4)CC2)S1,0.5,0.5,0.5,fine-tune predictive component_317
89.0,c1ccc2c(c1)CCc1ccccc1C2N1CCN2CCCCC21,c1ccc2c(c1)CCc1ccccc1C2N1CCN2CCCCC21,0.5,0.5,0.5,fine-tune predictive component_318
85.0,O=C(c1ccn(-c2ccccc2)c1)N1CCN(C2CCCC2)CC1,COc1ccc(-n2cc(C(=O)N3CCN(C4CCCC4)CC3)cc2O)cc1,0.5,0.5,0.5,fine-tune predictive component_319
89.0,O=C1CCC(CCN2CC(N3CCN(C(=O)C4CCCN4Cc4ccccc4)CC3)CCS2(=O)=O)(c2ccccc2)CN1CC1CCC1,O=C1CCC(CCN2CC(N3CCN(C(=O)C4CCCN4Cc4cccc(F)c4)CC3)CCS2(=O)=O)(c2ccc(Cl)c(Cl)c2)CN1CC1CCC1,0.5,0.5,0.5,fine-tune predictive component_320
85.0,c1ccc(C2CCN(C3CC(c4ccccc4)c4ccccc43)CC2)cc1,CC(=O)COc1ccc(C2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_321
86.0,O=C(C=Cc1ccccc1)NC1CCC(N2CCC(N3CCCCC3)CC2)CC1,COc1cccc(C=CC(=O)NC2CCC(N3CCC(N4CCCCC4)CC3)CC2)c1,0.5,0.5,0.5,fine-tune predictive component_322
88.0,O=C(Cn1ccc(-c2ccccc2OCC2CC2)n1)N1CCN(C2CC2)CC1,Cc1ccc(OCC2CC2)c(-c2nn(CC(=O)N3CCN(C4CC4)CC3)cc2C(N)=O)c1,0.5,0.5,0.5,fine-tune predictive component_323
88.0,C(=NN1CCN(C2CCCCC2)CC1)c1cccnc1,CC(=NN1CCN(C2CCCCC2)CC1)c1cccnc1,0.5,0.5,0.5,fine-tune predictive component_324
88.0,c1ccc(-c2nc3ccccn3c2CN2CCCC2)cc1,COc1ccc(-c2nc3ccc(Cl)cn3c2CN2CCCC2C)cc1,0.5,0.5,0.5,fine-tune predictive component_325
88.0,O=C(NC1CCC(N2CCNCC2)CC1)c1ccnc(-n2cccn2)c1,CN1CCN(C2CCC(NC(=O)c3ccnc(-n4cccn4)c3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_326
93.0,O=C(c1cc[nH+]cc1)N1CCN(C2CC2)CC1,O=C(c1cc[n+]([O-])cc1)N1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_327
92.0,c1ccc(C2CC(N3CCN(c4ccccc4)CC3)CC23CN(c2ccccc2)C3)cc1,COc1cccc(N2CC3(CC(N4CCN(c5cccc(C)c5C)CC4)CC3c3ccc(F)cc3)C2)c1,0.5,0.5,0.5,fine-tune predictive component_328
88.0,O=C(CC1CC2CCC1C2)NC1CCC(CCCN2CCN(CC(c3ccccc3)N3CCN(C4CCCC4)CC3)CC2)CC1,O=C(CC1CC2CCC1C2)NC1CCC(CCCN2CCN(CC(c3ccc(F)cc3)N3CCN(C4CCCC4)CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_329
88.0,O=C(CN1CCC(NC(=O)N2CCN(C3c4ccccc4CCc4ccccc43)CC2)CC1)N1CCCC1,O=C(CN1CCC(NC(=O)N2CCN(C3c4ccccc4CCc4ccccc43)CC2)CC1)N1CCCC1,0.5,0.5,0.5,fine-tune predictive component_330
88.0,c1ccc(-c2noc(CN3CCN(C4CCCCC4)CC3)n2)cc1,Clc1ccccc1-c1noc(CN2CCN(C3CCCCC3)CC2)n1,0.5,0.5,0.5,fine-tune predictive component_331
93.0,C1CCC(OC2COCC(OC3CCC(N4CCC(N5CCCNCC5)CC4)C3)C2)OC1,NCC1OC(OC2C(CO)OC(N)C(OC3CC(N4CCC(N5CCCNCC5)CC4)CC3N)C2O)C(N)C(O)C1O,0.5,0.5,0.5,fine-tune predictive component_332
87.0,C(CSN1CC2CCC(CC2)C1)CN1CCN(C2CC2)CC1,C(CSN1CC2CCC(CC2)C1)CN1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_333
88.0,O=C(NC12CC3CC(CC(C3)C1)C2)N1CCN(C2CCCCC2)CC1,CCCC1C2CC3CC(C2)CC1(NC(=O)N1CCN(C2CCCCC2)CC1)C3,0.5,0.5,0.5,fine-tune predictive component_334
88.0,O=C(C1CCCN1C(=O)NC1C2CC3CC(C2)CC1C3)N1CCN(C2CCCCC2)CC1,O=C(O)CCCC12CC3CC(CC(C3)C1NC(=O)N1CCCC1C(=O)N1CCN(C3CCC(O)CC3)CC1)C2,0.5,0.5,0.5,fine-tune predictive component_335
87.0,c1ccc(N2CCN(C3CCC3)CC2)cc1,COc1ccc(N2CCN(C3CCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_336
93.0,c1ccc(CN2CCN(C3CC(c4ccccc4)c4cccnc43)CC2)cc1,COc1ccc(CN2CCN(C3CC(c4ccc(F)cc4)c4ccc(N(C)C)nc43)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_337
87.0,c1ccc2c(c1)CCCCC2CCCCN1CCN(C2CCCCC2)CC1,Clc1ccc2c(c1)C(CCCCN1CCN(C3CCCCC3)CC1)CCCC2,0.5,0.5,0.5,fine-tune predictive component_338
87.0,N=c1[nH]c(N2CCN(C3CCN(C(=O)c4ccccc4)CC3)CC2)cnc1C(=O)NC1CCNCC1,CN1CCC(NC(=O)c2nc(C(N)=O)c(N3CCN(C4CCN(C(=O)c5ccccc5Cl)CC4)CC3)[nH]c2=N)CC1,0.5,0.5,0.5,fine-tune predictive component_339
89.0,O=C1C(N2CCN(C3CCCCC3)CC2)SC(c2ccccc2)N1C1CCCCC1,O=C1C(N2CCN(C3CCCCC3)CC2)SC(c2ccc(Cl)cc2Cl)N1C1CCCCC1,0.5,0.5,0.5,fine-tune predictive component_340
89.0,O=C(NC1CCC(N2CCNCC2)CC1)c1cc2ccccc2o1,Cc1c(C(=O)NC2CCC(N3CCN(C(C)C)CC3)CC2)oc2ccc(Br)cc12,0.5,0.5,0.5,fine-tune predictive component_341
93.0,O=C(NC1(N2CCN(C3CCCCC3)CC2)Cc2ccccc2C1)c1ccccc1,COc1cc(N(C)C)ccc1C(=O)NC1(N2CCN(C3CCCCC3)CC2)Cc2ccccc2C1,0.5,0.5,0.5,fine-tune predictive component_342
90.0,c1ccc(C(CCN2CCN(c3cccc4c3OCCO4)CC2)N2CCN(C3CCCCC3)CC2)cc1,Clc1ccc(C(CCN2CCN(c3cccc4c3OCCO4)CC2)N2CCN(C3CCCCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_343
90.0,c1cc(OCc2csc(N3CCN(C4CCCC4)CC3)n2)c2cc(-c3cn4ncsc4n3)oc2c1,COc1cc(OCc2csc(N3CCN(C4CCCC4)CC3)n2)c2cc(-c3cn4nc(OC)sc4n3)oc2c1,0.5,0.5,0.5,fine-tune predictive component_344
92.0,O=C(C=Cc1ccccc1)N1CCN(C2CCCCC2)CC1,O=C(C=Cc1ccc(Cl)c(Cl)c1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_345
84.0,O=C1NCCN1C1CCN(C2CC(c3ccccc3)C2)CC1,O=C1NCCN1C1CCN(C2CC(c3ccc(F)cc3)C2)CC1,0.5,0.5,0.5,fine-tune predictive component_346
84.0,O=C(NCCN1CCN(C2CCCCC2)CC1)C12CC3CC(CC(C3)C1)C2,O=C(NCCN1CCN(C2CCCCC2)CC1)C12CC3CC(CC(C3)C1)C2,0.5,0.5,0.5,fine-tune predictive component_347
90.0,O=C(CN1CCCC1CCN1CCN(c2nccc3sccc23)CC1)N1CCC(NC2CCC(c3ccccc3)CC2)C1,CSc1ccc(C2(O)CCC(NC3CCN(C(=O)CN4CCCC4CCN4CCN(c5nccc6sccc56)CC4)C3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_348
84.0,c1ccc(CN2CCN(C3CCNCC3)CC2)cc1,COC(=O)N1CCC(N2CCN(C(C#N)c3ccc(Cl)c(Cl)c3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_349
84.0,c1ccc(N2CCOCC(N3CCNCC3)C2)cc1,FC(F)(F)CN1CCN(C2COCCN(c3ccccc3)C2)CC1,0.5,0.5,0.5,fine-tune predictive component_350
84.0,c1ccc(C(c2ccc3ncoc3c2)N2CCN(C3CCC3)CC2)cc1,Clc1ccc(C(c2ccc3ncoc3c2)N2CCN(C3CCC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_351
90.0,O=c1c(CN2CCN(C3CCCC3)CC2)c[nH]n1-c1ccccc1,Cc1c(CN2CCN(C3CCCC3)CC2)c(=O)n(-c2cccc(Cl)c2)n1C(C)C,0.5,0.5,0.5,fine-tune predictive component_352
90.0,O=C(C1CCCN(C2CCC2)C1)N1CCC(N2CCN(C3CCCCC3)CC2)C1,O=C(C1CCCN(C2CCC2)C1)N1CC(O)C(N2CCN(C3CCCCC3)CC2)C1,0.5,0.5,0.5,fine-tune predictive component_353
90.0,O=C(C1CC1)N1CCC(N2CCN(S(=O)(=O)c3cc4ccccc4s3)CC2)CC1,Cc1c(S(=O)(=O)N2CCN(C3CCN(C(=O)C4CC4)CC3)CC2)sc2ccc(Cl)cc12,0.5,0.5,0.5,fine-tune predictive component_354
90.0,O=C(c1cc(COc2ccccc2)on1)N1CCN(C2CCCCC2)CC1,O=C(c1cc(COc2ccc(F)cc2Cl)on1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_355
89.0,O=C1Nc2ccccc2C1=Cc1ccc(N2CCN(C3CC3)CC2)cc1,O=C1Nc2ccc(F)cc2C1=Cc1ccc(N2CCN(C3CC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_356
84.0,N=c1[nH]cnc2c1ncn2CCN1CCN(C2CC2)CC1,N=c1[nH]cnc2c1ncn2CCN1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_357
90.0,O=C(C1CC23OC1C(OCc1ccccc1)C1Oc4cccc5c4C12CCN(CC1CC1)C3C5)N1CC(N2CCCC2)C1,COc1ccccc1COC1C2OC3(CC2(C)C(=O)N2CC(N4CCCC4)C2)C2Cc4ccc(O)c5c4C3(CCN2CC2CC2)C1O5,0.5,0.5,0.5,fine-tune predictive component_358
85.0,c1cc(CN2CCOCC2)nc(N2CCN(C3CCCCC3)CC2)n1,Cc1nc(N2CCN(C3CCCCC3)CC2)nc(CN2CCOCC2)c1O,0.5,0.5,0.5,fine-tune predictive component_359
89.0,O=c1[nH]cc(N2CCN(C3CCCCC3)CC2)cc1N1CCNCC1,CCOC(=O)CC1CCC(N2CCN(c3cc(N4CCNCC4)c(=O)n(C)c3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_360
85.0,O=C(CCC1CCCN(C(=O)Nc2cccc3c(=O)[nH]ccc23)C1)N1CCN(C2CCCCC2)CC1,O=C(CCC1CCCN(C(=O)Nc2cccc3c(=O)[nH]ccc23)C1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_361
92.0,c1ccc(CCCN2CCN(C3c4ccccc4CCc4ccccc43)CC2)cc1,CCOC(CN1CCN(C2c3ccccc3CCc3ccccc32)CC1)C(OC(C)OC)c1ccc(F)cc1,0.5,0.5,0.5,fine-tune predictive component_362
85.0,C1=Cc2ccccc2C(N2CCNCC2)c2ccccc21,COc1cc2c(cc1SC)C(N1CCN(CCO)CC1)c1ccccc1C=C2,0.5,0.5,0.5,fine-tune predictive component_363
85.0,O=C(CN1CCC=C1C1SCC(=O)N1c1ccc2[nH]c(=O)cnc2c1)N1CCN(C2CCCCC2)CC1,Cc1cc(N2C(=O)CSC2C2=CCCN2CC(=O)N2CCN(C3CCCCC3)CC2)cc2nc(C(C)C)c(=O)[nH]c12,0.5,0.5,0.5,fine-tune predictive component_364
85.0,C(=NN1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccccn1,CC(=NN1CCN(C2c3ccccc3-c3ccccc32)CC1)c1ccccn1,0.5,0.5,0.5,fine-tune predictive component_365
89.0,c1ccc(OCCN2CCN(C3CCCCC3)CC2)cc1,Cc1cc(OCCN2CCN(C3CCCCC3)CC2)cc(C)c1Cl,0.5,0.5,0.5,fine-tune predictive component_366
85.0,O=C(C1CCC(=O)N(C2CCCCCC2)C1)N1CCN(C2CCC2)CC1,O=C(C1CCC(=O)N(C2CCCCCC2)C1)N1CCN(C2CCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_367
90.0,c1ccc(OCC2C3CCCN3CCN2Cc2cn[nH]c2)cc1,COc1ccc(OCC2C3CC(F)CN3CCN2Cc2cnn(C)c2C)cc1,0.5,0.5,0.5,fine-tune predictive component_368
94.0,O=C(CN1CCN(C2CC2)CC1)NC1CCN(C2CC3CC4CC(C3)CC2C4)C1,O=C(CN1CCN(C2CC2)CC1)NC1CCN(C2CC3CC4CC(C3)CC2C4)C1,0.5,0.5,0.5,fine-tune predictive component_369
66.0,N=c1ccc(Sc2nc(N3CCC3)nc(N3CCN(C4CC4)CC3)n2)c[nH]1,CC(=O)N=c1ccc(Sc2nc(N3CCN(C4CC4)CC3)nc(N3CC(NC(C)=O)C3)n2)c(C)[nH]1,0.5,0.5,0.5,fine-tune predictive component_370
81.0,O=C(CN1CCN(C2CCCCC2)CC1)Nc1ccccc1C(=O)NC1CC1,O=C(CN1CCN(C2CCCCC2)CC1)Nc1ccccc1C(=O)NC1CC1,0.5,0.5,0.5,fine-tune predictive component_371
66.0,O=C(CN1C(=O)SC(=Cc2ccc3nn(-c4ccccc4)nc3c2)C1=O)N1CCc2ccccc2C1,Cc1ccc(-n2nc3ccc(C=C4SC(=O)N(CC(=O)N5CCc6ccccc6C5)C4=O)cc3n2)cc1,0.5,0.5,0.5,fine-tune predictive component_372
37.0,c1ccc(CN2CCNCC2)cc1,CCN1CCN(Cc2cc(OC)ccc2OC)CC1CCO,0.5,0.5,0.5,fine-tune predictive component_373
64.0,c1ccc(CN2CCN(C3CCCCC3)CC2)cc1,CC(C)OC(=O)NCC(c1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_374
96.0,O=C(CN1CCN(C2c3ccccc3CCc3ccccc32)CC1)NC(=O)NC1CCCC1,O=C(CN1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)ccc32)CC1)NC(=O)NC1CCCC1,0.5,0.5,0.5,fine-tune predictive component_375
64.0,C=C1CCCCC1=CC=C1CCCC2C(CCCN3CCN(C4CCCCCC4)CC3)CCC12,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CN2CCN(C3CCCCCC3)CC2)CC(O)CC1O,0.5,0.5,0.5,fine-tune predictive component_376
98.0,O=S1(=O)CC(N2CCN(C3CCCCC3)CC2)CN1Cc1cn(C2CC2)nn1,O=S1(=O)CC(N2CCN(C3CCCCC3)CC2)CN1Cc1cn(C2CC2)nn1,0.5,0.5,0.5,fine-tune predictive component_377
64.0,O=C(c1cc(-c2ccccc2)nc(-c2ccccc2)c1)N1CCN(C2CCN(C(=O)C3CCN(C(=O)C4CCNCC4)CC3)CC2)CC1,CC(=O)N1CCC(C(=O)N2CCC(C(=O)N3CCC(N4CCN(C(=O)c5cc(-c6ccccc6)nc(-c6ccccc6)c5)CC4)CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_378
96.0,c1ccc2c(c1)OCCC2NCc1ccc(N2CCN(C3CC3)CC2)cc1,c1ccc2c(c1)OCCC2NCc1ccc(N2CCN(C3CC3)CC2)cc1,0.5,0.5,0.5,fine-tune predictive component_379
63.0,O=C(c1ccccc1)N1CCN(C2CC2)CC1,O=C(c1cc(Cl)ccc1O)N1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_380
40.0,c1cc(N2CCC(N3CCNCC3)CC2)ncn1,CCC(C)c1c(Cl)nc(C)nc1N1CCC(N2CCN(C(=O)OC(C)(C)C)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_381
96.0,O=C(N=c1ccc(CN2CCN(C3CCC3)CC2)c[nH]1)N1CCc2cccnc2C1,Cc1[nH]c(=NC(=O)N2CCc3cc(C(F)(F)F)cnc3C2)ccc1CN1CCN(C2CCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_382
63.0,O=C(Cn1cc(-c2c[nH]c(=Nc3cccnc3)c(-c3cnc4[nH]ccc4c3)c2)cn1)NC1CC1,COc1ccc(N=c2[nH]cc(-c3cnn(CC(=O)NC4CC4)c3)cc2-c2cnc3[nH]ccc3c2)cn1,0.5,0.5,0.5,fine-tune predictive component_383
96.0,O=C(Nc1cccc(C(=O)Nc2cccc(N3CCNCC3)c2)c1)c1cccc(C=Cn2cnc3c(=O)[nH]ccc32)c1,Cc1ccc(C(=O)Nc2cc(C(=O)Nc3cc(N4CC(C)NC(C)C4)cc(C(F)(F)F)c3)ccc2C)cc1C=Cn1cnc2c(=O)[nH]cc(F)c21,0.5,0.5,0.5,fine-tune predictive component_384
62.0,c1ccc2c(c1)-c1ccccc1C2N1CCN(CCNC2CCCC2)CC1,N#CCN(CCN1CCN(C2c3ccccc3-c3ccccc32)CC1)C1CCCC1,0.5,0.5,0.5,fine-tune predictive component_385
62.0,C=C1CC(N2CCN(C3CCNCC3)CC2)c2ncccc2C1=O,CC=C1CC(N2CCN(C3CCN(C(C)C)CC3)CC2)c2ncc(C)cc2C1=O,0.5,0.5,0.5,fine-tune predictive component_386
42.0,O=C1OCC2COc3cc(N4CCN(C5CCCCC5)CC4)ccc3N12,CC(=O)NCC1OC(=O)N2c3ccc(N4CCN(C5CCCCC5)CC4)cc3OCC12,0.5,0.5,0.5,fine-tune predictive component_387
61.0,O=C(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,O=C(c1cccc(Cl)c1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0.5,0.5,0.5,fine-tune predictive component_388
66.0,O=C1c2n[nH]nc2CN1C1CCC(N2CCN(c3ccccc3)CC2)CC1,CCn1nc2c(n1)C(=O)N(C1CCC(N3CCN(c4ccccc4OC)CC3)CC1)C2,0.5,0.5,0.5,fine-tune predictive component_389
66.0,c1ccc(-c2nnc3c4ccccc4c(N4CCNCC4)nn23)cc1,OCCN1CCN(c2nn3c(-c4ccccc4F)nnc3c3ccccc23)CC1,0.5,0.5,0.5,fine-tune predictive component_390
97.0,O=C(ON1CCC2CCC1C(C(c1ccccc1)c1ccccc1)N2CC1CCC(N2CCN(CC3CCOC3)CC2)CC1)c1ccccc1,O=C(ON1CCC2CCC1C(C(c1ccccc1)c1ccccc1)N2CC1CCC(N2CCN(CC3CCOC3)CC2)CC1)c1cccc(Cl)c1,0.5,0.5,0.5,fine-tune predictive component_391
96.0,O=C(NCCN1CCN(C2Cc3ccccc3C(c3ccccc3)C2)CC1)c1nn(-c2ccccc2)c2c1CN(C1CCC1)CC2,Cc1ccc(-n2nc(C(=O)NCCN3CCN(C4Cc5cc(Cl)ccc5C(c5ccc(F)cc5)C4)CC3)c3c2CCN(C2CCC2)C3)cc1,0.5,0.5,0.5,fine-tune predictive component_392
95.0,O=C(N1CCC(N2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,O=C(N1CCC(N2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,0.5,0.5,0.5,fine-tune predictive component_393
95.0,O=C(NN1CCN(C2CCCCC2)CC1)NS(=O)(=O)c1ccccc1,O=C(NN1CCN(C2CCCCC2)CC1)NS(=O)(=O)c1cc(F)cc(F)c1,0.5,0.5,0.5,fine-tune predictive component_394
70.0,O=C(Nc1ccc(N2CCNCC2)nc1)N1CCC2(CC1)CCN(C(=O)c1cncs1)C2,Cc1nc(C)c(C(=O)N2CCC3(CCN(C(=O)Nc4ccc(N5CCN(C)CC5)nc4)CC3)C2)s1,0.5,0.5,0.5,fine-tune predictive component_395
95.0,O=S1(=O)CC(N2CCN(C3CCC3)CC2)CC12CCN(C1CCC1)CC2,O=S1(=O)CC(N2CCN(C3CCC3)CC2)CC12CCN(C1CCC1)CC2,0.5,0.5,0.5,fine-tune predictive component_396
70.0,O=C(CCN1CCNCC1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,O=C(CCN1CCNCC1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,0.5,0.5,0.5,fine-tune predictive component_397
69.0,O=c1[nH]cc(C=c2cnn3c(=NC4CC4)nc(N4CCN(C5CCC5)CC4)nc23)[nH]1,O=c1[nH]c(O)c(C=c2cnn3c(=NC4CC4)nc(N4CCN(C5CCC5)CC4)nc23)[nH]1,0.5,0.5,0.5,fine-tune predictive component_398
96.0,c1ccc(C2CCC(N3CCN(C4Nc5ncnn5C4c4ccccc4)CC3)CC2)cc1,Fc1ccc(C2C(N3CCN(C4CCC(c5ccccc5)CC4)CC3)Nc3ncnn32)cc1,0.5,0.5,0.5,fine-tune predictive component_399
69.0,O=C(NC1CC1)c1cccc(OC2CCN(C(=O)N3CCN(C4CCC4)CC3)CC2)c1,O=C(NC1CC1)c1cccc(OC2CCN(C(=O)N3CCN(C4CCC4)CC3)CC2)c1,0.5,0.5,0.5,fine-tune predictive component_400
69.0,N=c1ccc(C#Cc2cncnc2-c2ccc(C(=O)N3CCN(C4CC4)CC3)cc2)c[nH]1,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(F)c2)c1C#Cc1ccc(=N)[nH]c1,0.5,0.5,0.5,fine-tune predictive component_401
69.0,O=C(Nc1ccc(C(=O)N2CCN(C3CCN(C(=O)C4CCNCC4)CC3)CC2)cc1)N1Cc2ccccc2C1,CC(=O)N1CCC(C(=O)N2CCC(N3CCN(C(=O)c4ccc(NC(=O)N5Cc6ccccc6C5)cc4)CC3)CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_402
68.0,O=C(CN1CCC1)Nc1c[nH]c(C(=O)Nc2c[nH]c(C(=O)Nc3c[nH]c(C(=O)Nc4c[nH]c(C(=O)NCCN5CCCCC5)c4)c3)c2)c1,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc(NC(=O)CN5CCC5CN)cn4C)cn3C)cn2C)cc1C(=O)NCCN1CCCCC1,0.5,0.5,0.5,fine-tune predictive component_403
36.0,O=C(c1cccc(Oc2ccccc2)c1)N1CCN(C2CC2)CC1,O=C(c1cccc(Oc2ccccc2)c1)N1CCN(C2CC2)CC1,0.5,0.5,0.5,fine-tune predictive component_404
98.0,c1ccc(-c2cnn3c(N4CCN(C5CCC5)CC4)ccnc23)cc1,Cc1cc(N2CCN(C3CCC3)CC2)n2nc(C)c(-c3cccc(C)c3F)c2n1,0.5,0.5,0.5,fine-tune predictive component_405
98.0,c1ccc(-c2ccccc2OCCN2CCNCC2)cc1,OCCN1CCN(CCOc2ccccc2-c2ccccc2)CC1,0.5,0.5,0.5,fine-tune predictive component_406
68.0,c1ccc(OC2CCCC2N2CCN(CCN3CCCC3)CC2)cc1,CC1CCCN1CCN1CCN(C2CCCC2Oc2ccc(Cl)c(O)c2)CC1,0.5,0.5,0.5,fine-tune predictive component_407
98.0,c1ccc(OCCN2CC3CC2CN(C2COC2)C3)cc1,CC(C)c1ccccc1OCCN1CC2CC1CN(C1COC1)C2,0.5,0.5,0.5,fine-tune predictive component_408
68.0,c1ccc(C(c2ccc3[nH]ccc3c2)N2CCN(C3CC3)CC2)cc1,CC(=N)NOC(=O)Cn1cc(C#N)c2cc(C(c3ccc(F)cc3F)N3CCN(C4CC4)CC3)ccc21,0.5,0.5,0.5,fine-tune predictive component_409
61.0,O=C(CCN1CCNCC1)Nc1ccccc1,COc1cc(N)c(Cl)cc1NC(=O)CCN1CCN(CCO)CC1,0.5,0.5,0.5,fine-tune predictive component_410
61.0,c1cc(N2CCC(N3CCNCC3)CC2)c(-c2cc[nH]c(=NC3CCCOC3)n2)cn1,Cc1cc(N2CCC(N3CCN(C)CC3)CC2)c(-c2cc[nH]c(=NC3CCCOC3)n2)cn1,0.5,0.5,0.5,fine-tune predictive component_411
70.0,c1cncc(C2CN3CCCCC3c3ccccc32)c1,COc1ccncc1C1CN2CCCCC2c2ccccc21,0.5,0.5,0.5,fine-tune predictive component_412
